key,family,variant,horizon_days,parameters,long_total_windows,long_sample_eligible_windows,long_oos_complete_windows,long_oos_eligible_windows,long_weighted_sample_mean_ic,long_median_sample_mean_ic,long_weighted_oos_mean_ic,long_median_oos_mean_ic,long_oos_ic_std_across_windows,long_positive_sample_window_rate,long_positive_oos_window_rate,long_sign_consistency_rate,long_both_positive_rate,long_mean_ic_change,long_mean_absolute_ic_change,short_total_windows,short_sample_eligible_windows,short_oos_complete_windows,short_oos_eligible_windows,short_weighted_sample_mean_ic,short_median_sample_mean_ic,short_weighted_oos_mean_ic,short_median_oos_mean_ic,short_oos_ic_std_across_windows,short_positive_sample_window_rate,short_positive_oos_window_rate,short_sign_consistency_rate,short_both_positive_rate,short_mean_ic_change,short_mean_absolute_ic_change,short_required,long_required,pass_short_data,pass_short_weighted_ic,pass_short_median_ic,pass_short_positive_windows,pass_short_sign_consistency,pass_short,pass_long_data,pass_long_weighted_ic,pass_long_median_ic,pass_long_positive_windows,pass_long_sign_consistency,pass_long,pass_data,pass_weighted_ic,pass_median_ic,pass_positive_windows,pass_sign_consistency,passed_all_basic_conditions
high_proximity|high_12m|h1,high_proximity,high_12m,1,"{""window"": 252}",12,12,12,12,0.0067734896154417,0.0075120553,0.0064445122560477,0.008577449,0.014319662,0.9166666666666666,0.5833333333333334,0.5,0.5,-0.0003343475594495,0.0137017955615495,30.0,30.0,30.0,30.0,0.0073201556373246,0.0072524827,0.0078432045095113,0.005833899,0.018564085,0.7666666666666667,0.7,0.4666666666666667,0.4666666666666667,0.0005052670526007,0.0187668938500185,True,True,True,True,True,True,False,False,True,True,True,False,False,False,True,True,True,False,False,False
high_proximity|high_12m|h5,high_proximity,high_12m,5,"{""window"": 252}",12,12,12,12,0.0020007314313043,0.00089252135,0.001282419652491,0.0002621885,0.027602162,0.5833333333333334,0.5,0.4166666666666667,0.25,-0.0007331709687908,0.0253436902227501,30.0,30.0,30.0,30.0,0.0024828690404585,0.0017187754,0.0030994809421634,0.0020360956,0.03914227,0.5333333333333333,0.5333333333333333,0.3333333333333333,0.2,0.0006124767436025,0.0390943311504088,True,True,True,True,True,False,False,False,True,True,True,False,False,False,True,True,True,False,False,False
high_proximity|high_12m|h10,high_proximity,high_12m,10,"{""window"": 252}",12,12,12,12,-0.0005332664444479,-0.0010910172,-0.0022403323981846,-0.0018546002,0.038699165,0.4166666666666667,0.5,0.4166666666666667,0.1666666666666666,-0.0017213929871407,0.0348584229941479,30.0,30.0,30.0,30.0,0.0003369443511223,-0.0014641108,0.0004278224248152,-0.00027860678,0.055032402,0.4666666666666667,0.5,0.3666666666666666,0.1666666666666666,9.422745400418836e-05,0.0538125512267773,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
high_proximity|high_12m|h21,high_proximity,high_12m,21,"{""window"": 252}",12,12,12,12,-0.0034356139150477,-0.0011474178,-0.0035867450838739,-0.002035331,0.051483236,0.4166666666666667,0.5,0.5833333333333334,0.25,-0.0001405262155458,0.0413162970216944,30.0,30.0,30.0,30.0,0.000524890032907,0.00018118342,-0.0013444163107785,0.008576281,0.07399065,0.5,0.5333333333333333,0.5,0.2666666666666666,-0.0019200668049355,0.0682351239956915,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
high_proximity|high_12m|h42,high_proximity,high_12m,42,"{""window"": 252}",12,12,12,12,-0.004858425080567,-0.0043795044,-0.0054722557095583,0.0005091164,0.06582607,0.4166666666666667,0.5833333333333334,0.5,0.25,-0.0005754469893872,0.0561720497595767,30.0,30.0,29.0,29.0,-0.0018364155622498,0.0017500677,-0.0081376184839351,-0.02211033,0.10081711,0.5666666666666667,0.4482758620689655,0.4827586206896552,0.2413793103448276,-0.0061707377819151,0.0934173298421604,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
high_proximity|high_12m|h63,high_proximity,high_12m,63,"{""window"": 252}",12,12,12,12,-0.0019216694850018,-0.0026318529,-0.0016530897808393,0.014518889,0.0727674,0.4166666666666667,0.6666666666666666,0.25,0.1666666666666666,0.0003394526429474,0.0641965135000646,30.0,30.0,29.0,29.0,-0.0002622335960071,0.006535164,-0.0071010748668202,-0.009392279,0.11505971,0.5333333333333333,0.4482758620689655,0.4827586206896552,0.2413793103448276,-0.0069509660825133,0.1097966014760835,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
high_proximity|high_12m|h126,high_proximity,high_12m,126,"{""window"": 252}",12,12,12,12,0.0018173346299125,0.009878397,0.0104809062608046,0.03154474,0.11587761,0.5833333333333334,0.5833333333333334,0.3333333333333333,0.25,0.0088075408178459,0.1018516277981689,30.0,30.0,29.0,29.0,0.0052057096863166,0.012414597,0.0049414422522902,0.0030091652,0.14136015,0.5666666666666667,0.5172413793103449,0.4137931034482758,0.2413793103448276,0.0003280528532019,0.1482576425347862,True,True,True,True,True,False,False,False,True,True,True,False,False,False,True,True,True,False,False,False
high_proximity|high_12m|h252,high_proximity,high_12m,252,"{""window"": 252}",12,12,11,11,-0.0041801153335433,0.0012902226,0.0157615822205599,0.040131547,0.1381381,0.5,0.7272727272727273,0.7272727272727273,0.4545454545454545,0.0231651237065141,0.1137112717736851,,,,,,,,,,,,,,,,False,True,,,,,,True,True,False,True,False,True,False,True,False,True,False,True,False
high_proximity|high_18m|h1,high_proximity,high_18m,1,"{""window"": 378}",12,12,12,12,0.0076930002150069,0.008620329,0.0075199953179712,0.008585254,0.014476699,0.9166666666666666,0.5833333333333334,0.5,0.5,-0.0001803659445916,0.0137204013687248,30.0,30.0,30.0,30.0,0.0083445710255474,0.008585839,0.0088022315364568,0.007565572,0.018454175,0.8,0.7333333333333333,0.5333333333333333,0.5333333333333333,0.0004391190595924,0.0187623843550682,True,True,True,True,True,True,False,False,True,True,True,False,False,False,True,True,True,False,False,False
high_proximity|high_18m|h5,high_proximity,high_18m,5,"{""window"": 378}",12,12,12,12,0.0040503647891684,0.0030051311,0.0034462000327302,0.0023649835,0.027862916,0.9166666666666666,0.5,0.4166666666666667,0.4166666666666667,-0.0006226513069123,0.0253201559341202,30.0,30.0,30.0,30.0,0.0045972208054524,0.0037398487,0.0049901971104369,0.00052535627,0.039343152,0.6,0.5,0.3666666666666666,0.2333333333333333,0.0003927489665026,0.0395839847391471,True,True,True,True,True,False,False,False,True,True,True,False,False,False,True,True,True,False,False,False
high_proximity|high_18m|h10,high_proximity,high_18m,10,"{""window"": 378}",12,12,12,12,0.0016858377697369,0.002305487,5.89734709879039e-05,-0.00083751464,0.039366324,0.6666666666666666,0.5,0.1666666666666666,0.1666666666666666,-0.0016462954226881,0.0351497781618187,30.0,30.0,30.0,30.0,0.0026773446282893,0.0017674689,0.0023770700285423,-0.0014168783,0.055311177,0.5,0.4666666666666667,0.3666666666666666,0.1666666666666666,-0.0002947169899319,0.0550144750236844,True,True,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False
high_proximity|high_18m|h21,high_proximity,high_18m,21,"{""window"": 378}",12,12,12,12,-0.0015237295618803,0.0012694071,-0.0015161046891566,-0.0011132963,0.05286382,0.5833333333333334,0.5,0.4166666666666667,0.25,1.2854290010485178e-05,0.0415631466494232,30.0,30.0,30.0,30.0,0.0025532182945769,0.0024421094,0.0004353219529599,0.0033575855,0.07534565,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.3,-0.0021630302071571,0.0724002266923586,True,True,True,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
high_proximity|high_18m|h42,high_proximity,high_18m,42,"{""window"": 378}",12,12,12,12,-0.0036668242743544,-0.0075621223,-0.0041375465777031,0.0052213897,0.070158415,0.4166666666666667,0.5,0.5833333333333334,0.25,-0.0004370332850764,0.0564556698470066,30.0,30.0,29.0,29.0,-0.0002831900677037,0.0037080739,-0.0069054204292344,-0.022035046,0.10506794,0.5333333333333333,0.4482758620689655,0.5172413793103449,0.2413793103448276,-0.0065298786964909,0.0990054232293161,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
high_proximity|high_18m|h63,high_proximity,high_18m,63,"{""window"": 378}",12,12,12,12,-0.000901727666424,-0.0039171786,-0.0004611902288855,0.013419526,0.07820737,0.3333333333333333,0.5833333333333334,0.4166666666666667,0.1666666666666666,0.0005098096250245,0.0670021901993701,30.0,30.0,29.0,29.0,0.001338203684589,0.00581449,-0.0060494871657369,0.0011537236,0.119629785,0.5,0.5172413793103449,0.4482758620689655,0.2413793103448276,-0.0074389068217113,0.1162873374233985,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
high_proximity|high_18m|h126,high_proximity,high_18m,126,"{""window"": 378}",12,12,12,12,0.0042410049236005,0.009512032,0.013124197761135,0.027962646,0.1196615,0.5833333333333334,0.5833333333333334,0.3333333333333333,0.25,0.0090188603692998,0.1046778293481717,30.0,30.0,29.0,29.0,0.0077965093877153,0.015723646,0.0060256960435839,0.010372195,0.14756986,0.5666666666666667,0.5517241379310345,0.4482758620689655,0.2758620689655172,-0.0008579770038867,0.1553745619181929,True,True,True,True,True,False,False,False,True,True,True,False,False,False,True,True,True,False,False,False
high_proximity|high_18m|h252,high_proximity,high_18m,252,"{""window"": 378}",12,12,11,11,-0.0048748747975843,0.0072639044,0.0175143702216769,0.04484757,0.14253847,0.5833333333333334,0.6363636363636364,0.5454545454545454,0.3636363636363636,0.0243893665346232,0.1241366101259535,,,,,,,,,,,,,,,,False,True,,,,,,True,True,False,True,False,False,False,True,False,True,False,False,False
high_proximity|high_6m|h1,high_proximity,high_6m,1,"{""window"": 126}",12,12,12,12,0.0048849244162372,0.005445703,0.0037080275342365,0.0043967143,0.011519386,0.9166666666666666,0.5833333333333334,0.5,0.5,-0.0011826739258443,0.0109280040875698,30.0,30.0,30.0,30.0,0.0049640827199602,0.0032536706,0.0051705000040785,0.0048124953,0.016746512,0.7666666666666667,0.6,0.3666666666666666,0.3666666666666666,0.0001912051035712,0.0172831187490373,True,True,True,True,True,True,False,False,True,True,True,False,False,False,True,True,True,False,False,False
high_proximity|high_6m|h5,high_proximity,high_6m,5,"{""window"": 126}",12,12,12,12,0.0004943867635178,-0.0005619476,-0.0010190941174276,-0.0029931208,0.021940144,0.4166666666666667,0.5,0.4166666666666667,0.1666666666666666,-0.0015312479420875,0.0205777563387528,30.0,30.0,30.0,30.0,0.0002161357450387,0.0006019879,0.0006739353056023,-0.0009955474,0.032468677,0.5,0.5,0.3333333333333333,0.1666666666666666,0.0004316924993569,0.0329476591122026,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
high_proximity|high_6m|h10,high_proximity,high_6m,10,"{""window"": 126}",12,12,12,12,-0.0019006727237671,-0.00046565366,-0.0044024691503029,-0.0033844528,0.030867018,0.4166666666666667,0.5,0.4166666666666667,0.1666666666666666,-0.0025191668925496,0.0285774868486138,30.0,30.0,30.0,30.0,-0.0017029816505561,-0.0024617743,-0.0018328131002989,-0.0032211514,0.0461844,0.4666666666666667,0.4333333333333333,0.3666666666666666,0.1333333333333333,-0.0001634147716686,0.0452122478668267,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
high_proximity|high_6m|h21,high_proximity,high_6m,21,"{""window"": 126}",12,12,12,12,-0.0044397173517935,-0.0026818505,-0.0055157655335943,-0.0032557142,0.041146945,0.4166666666666667,0.5,0.5833333333333334,0.25,-0.0010775125119835,0.0349067895052333,30.0,30.0,30.0,30.0,-0.0015508837238272,0.00025512138,-0.0038593502473135,-0.0024383666,0.062623054,0.5,0.5,0.4,0.2,-0.002425274811685,0.0581885358318686,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
high_proximity|high_6m|h42,high_proximity,high_6m,42,"{""window"": 126}",12,12,12,12,-0.0045496150510301,-0.005989356,-0.0042171898301282,-0.0067975437,0.049598176,0.3333333333333333,0.5,0.3333333333333333,0.0833333333333333,0.0003415093912432,0.0444169285862396,30.0,30.0,29.0,29.0,-0.0039866040559957,-0.004090653,-0.0093778711433382,-0.017655713,0.08364692,0.4333333333333333,0.4482758620689655,0.4482758620689655,0.1724137931034483,-0.0055956023841582,0.0778137445770974,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
high_proximity|high_6m|h63,high_proximity,high_6m,63,"{""window"": 126}",12,12,12,12,-0.0029264370571683,-0.009320412,0.0020191693206973,-0.0010975599,0.05119817,0.3333333333333333,0.5,0.3333333333333333,0.0833333333333333,0.0049812762687603,0.0490107201039791,30.0,30.0,29.0,29.0,-0.0040630657948145,-0.0017971183,-0.0088792905244135,-0.0044574463,0.09377543,0.5,0.4827586206896552,0.4137931034482758,0.2068965517241379,-0.0052170646216334,0.0889150404596123,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
high_proximity|high_6m|h126,high_proximity,high_6m,126,"{""window"": 126}",12,12,12,12,0.0002448225503707,0.0010134279,0.0153788774070003,0.031157926,0.08865525,0.5,0.75,0.4166666666666667,0.3333333333333333,0.0152464647932598,0.0812954644206911,30.0,30.0,29.0,29.0,0.0008765830983375,0.0045532165,0.0036234787269744,0.011934068,0.112895645,0.5333333333333333,0.5517241379310345,0.5517241379310345,0.3103448275862069,0.0028829671570966,0.1163928545369156,True,True,True,True,True,False,False,False,True,True,True,False,False,False,True,True,True,False,False,False
high_proximity|high_6m|h252,high_proximity,high_6m,252,"{""window"": 126}",12,12,11,11,-0.0040104604379157,0.005301055,0.0142415116821695,0.048926484,0.11981383,0.5833333333333334,0.7272727272727273,0.6363636363636364,0.4545454545454545,0.0219441557472402,0.0960315276275981,,,,,,,,,,,,,,,,False,True,,,,,,True,True,False,True,False,True,False,True,False,True,False,True,False
liquidity_change|liq_20d_126d|h1,liquidity_change,liq_20d_126d,1,"{""long_window"": 126, ""short_window"": 20}",12,12,12,12,-0.0025824973791628,-0.0024806373,-0.0025873885236494,-0.0034763427,0.005251252,0.0,0.25,0.75,0.0,-4.090009800468882e-06,0.0048027743954056,30.0,30.0,30.0,30.0,-0.0024039902656402,-0.0031207926,-0.0018336542601177,-0.003981088,0.0070588277,0.2333333333333333,0.3333333333333333,0.4333333333333333,0.0,0.0005977926232541,0.0071863915072754,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
liquidity_change|liq_20d_126d|h5,liquidity_change,liq_20d_126d,5,"{""long_window"": 126, ""short_window"": 20}",12,12,12,12,-0.0059138799740362,-0.006027001,-0.0061626179138231,-0.009762834,0.011975847,0.0833333333333333,0.25,0.6666666666666666,0.0,-0.000248820016471,0.0102967142205064,30.0,30.0,30.0,30.0,-0.0058457516215926,-0.0072041536,-0.0055457265793459,-0.01087291,0.014543234,0.2333333333333333,0.2666666666666666,0.5,0.0,0.000336139028271,0.0150735458669563,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
liquidity_change|liq_20d_126d|h10,liquidity_change,liq_20d_126d,10,"{""long_window"": 126, ""short_window"": 20}",12,12,12,12,-0.0079285838634197,-0.008686183,-0.0078507723535779,-0.013615083,0.016062789,0.0833333333333333,0.25,0.6666666666666666,0.0,7.394495575378339e-05,0.0122975086560472,30.0,30.0,30.0,30.0,-0.0083088659634298,-0.012142622,-0.0079266045004776,-0.013692504,0.02075125,0.2666666666666666,0.2666666666666666,0.5333333333333333,0.0333333333333333,0.0003877527080476,0.0195134660539527,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
liquidity_change|liq_20d_126d|h21,liquidity_change,liq_20d_126d,21,"{""long_window"": 126, ""short_window"": 20}",12,12,12,12,-0.0076752725657383,-0.010543432,-0.0075838724145081,-0.013567362,0.019075407,0.25,0.1666666666666666,0.75,0.0833333333333333,8.233989744136731e-05,0.0137209834453339,30.0,30.0,30.0,30.0,-0.0081924486815236,-0.013191686,-0.0081647876171773,-0.013475127,0.02777697,0.2333333333333333,0.2666666666666666,0.5,0.0,-5.138833075761795e-05,0.0256176433215538,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
liquidity_change|liq_20d_126d|h42,liquidity_change,liq_20d_126d,42,"{""long_window"": 126, ""short_window"": 20}",12,12,12,12,-0.0100824122625296,-0.013046124,-0.006717487618274,-0.0067260424,0.016469067,0.1666666666666666,0.3333333333333333,0.5,0.0,0.0033563357816698,0.0181572236469946,30.0,30.0,29.0,29.0,-0.011027859435788,-0.010940636,-0.0103101832526601,-0.013854291,0.030777596,0.3,0.2758620689655172,0.5517241379310345,0.0689655172413793,0.0009522957542654,0.0273830614590631,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
liquidity_change|liq_20d_126d|h63,liquidity_change,liq_20d_126d,63,"{""long_window"": 126, ""short_window"": 20}",12,12,12,12,-0.0100324586166799,-0.009719629,-0.0061858829848852,-0.0061850837,0.017708017,0.25,0.3333333333333333,0.4166666666666667,0.0,0.0038341875576103,0.0177596393429363,30.0,30.0,29.0,29.0,-0.0117003947043829,-0.009348499,-0.0083176288367505,-0.011683122,0.030470587,0.3,0.3103448275862069,0.5517241379310345,0.0689655172413793,0.0037057721537762,0.0274153353068335,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
liquidity_change|liq_20d_126d|h126,liquidity_change,liq_20d_126d,126,"{""long_window"": 126, ""short_window"": 20}",12,12,12,12,-0.002218701733778,-0.0006159416,0.0048846341352869,0.0056209425,0.020553071,0.4166666666666667,0.5833333333333334,0.5,0.25,0.0071051093594481,0.0189396784796069,30.0,30.0,29.0,29.0,-0.0015527205121581,-0.0013593812,0.0023045679009135,0.007693473,0.03260473,0.4666666666666667,0.5862068965517241,0.5172413793103449,0.2758620689655172,0.0048720737084232,0.0332835942249873,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
liquidity_change|liq_20d_126d|h252,liquidity_change,liq_20d_126d,252,"{""long_window"": 126, ""short_window"": 20}",12,12,11,11,0.0012011629046408,0.0021759758,0.0024291027183886,0.0077623357,0.025401684,0.6666666666666666,0.6363636363636364,0.4545454545454545,0.3636363636363636,0.0017514711415225,0.0243695227598602,,,,,,,,,,,,,,,,False,True,,,,,,True,True,True,True,True,False,False,True,True,True,True,False,False
liquidity_change|liq_20d_252d|h1,liquidity_change,liq_20d_252d,1,"{""long_window"": 252, ""short_window"": 20}",12,12,12,12,-0.0001211546636199,3.679718e-05,0.0005274894461375,0.0018547247,0.006180969,0.5,0.5833333333333334,0.5833333333333334,0.3333333333333333,0.0006482669850811,0.0051740523194894,30.0,30.0,30.0,30.0,0.0003361016800564,0.0014245163,0.0010968586607818,-0.0013810724,0.007997304,0.6,0.4666666666666667,0.3333333333333333,0.2,0.0007966339277724,0.0080803257723649,True,True,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
liquidity_change|liq_20d_252d|h5,liquidity_change,liq_20d_252d,5,"{""long_window"": 252, ""short_window"": 20}",12,12,12,12,-0.0021535459335474,-0.0009860876,-0.001857122475796,-0.0046229144,0.013033677,0.3333333333333333,0.4166666666666667,0.5833333333333334,0.1666666666666666,0.0002907586943668,0.0114835997616561,30.0,30.0,30.0,30.0,-0.0018690713821598,-0.0012129128,-0.0015147683914798,-0.008827485,0.015945336,0.4,0.4333333333333333,0.3,0.0666666666666666,0.000406065385323,0.0169932014347674,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
liquidity_change|liq_20d_252d|h10,liquidity_change,liq_20d_252d,10,"{""long_window"": 252, ""short_window"": 20}",12,12,12,12,-0.0035895009546964,-0.0027643554,-0.0026390757053369,-0.0060413796,0.017083462,0.1666666666666666,0.3333333333333333,0.5,0.0,0.0009423806914128,0.0136949343723244,30.0,30.0,30.0,30.0,-0.0036031280507916,-0.0057696756,-0.0030876798793643,-0.009130554,0.021370579,0.3333333333333333,0.3666666666666666,0.3666666666666666,0.0333333333333333,0.0005457891151309,0.0211159385430316,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
liquidity_change|liq_20d_252d|h21,liquidity_change,liq_20d_252d,21,"{""long_window"": 252, ""short_window"": 20}",12,12,12,12,-0.0037348937094138,-0.0045230687,-0.0022859321392589,-0.0022664021,0.020378923,0.4166666666666667,0.3333333333333333,0.25,0.0,0.0014432071475312,0.0155278987173611,30.0,30.0,30.0,30.0,-0.0032854014739756,-0.0027321936,-0.0030968758831571,-0.0027088644,0.028495353,0.3666666666666666,0.4666666666666667,0.2333333333333333,0.0333333333333333,0.0001400166579211,0.0275711787010853,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
liquidity_change|liq_20d_252d|h42,liquidity_change,liq_20d_252d,42,"{""long_window"": 252, ""short_window"": 20}",12,12,12,12,-0.005349815975896,-0.0063040396,-0.0020483846343313,-0.0006174766,0.021109601,0.25,0.5,0.25,0.0,0.0032984281424432,0.0217455842066556,30.0,30.0,29.0,29.0,-0.0050942951125421,-0.009410903,-0.0038991303890248,-0.01038964,0.03235382,0.4333333333333333,0.3448275862068966,0.3793103448275862,0.0689655172413793,0.0017232349592036,0.0302258004145375,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
liquidity_change|liq_20d_252d|h63,liquidity_change,liq_20d_252d,63,"{""long_window"": 252, ""short_window"": 20}",12,12,12,12,-0.0034022632073367,-0.0034463368,-0.0018377057676675,-0.0021336419,0.02223536,0.1666666666666666,0.4166666666666667,0.4166666666666667,0.0,0.0015622021067732,0.0205850756319705,30.0,30.0,29.0,29.0,-0.0038778790563489,-0.0044094585,-0.0008004421196882,0.00011578518,0.032296572,0.4,0.5172413793103449,0.3103448275862069,0.1034482758620689,0.0035616061007925,0.0336141214577545,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
liquidity_change|liq_20d_252d|h126,liquidity_change,liq_20d_252d,126,"{""long_window"": 252, ""short_window"": 20}",12,12,12,12,0.0024769818950544,0.0008571313,0.006742921279819,0.0034777704,0.040370103,0.5,0.5833333333333334,0.5833333333333334,0.3333333333333333,0.0042928591525803,0.0325551940283427,30.0,30.0,29.0,29.0,0.0056098500661661,0.004946936,0.0083760554868547,0.014536718,0.048476234,0.5666666666666667,0.5862068965517241,0.3448275862068966,0.2413793103448276,0.003511090923486,0.056737578184954,True,True,True,True,True,False,False,False,True,True,True,False,False,False,True,True,True,False,False,False
liquidity_change|liq_20d_252d|h252,liquidity_change,liq_20d_252d,252,"{""long_window"": 252, ""short_window"": 20}",12,12,11,11,0.0038284222759185,0.004766846,0.0102536507052466,0.0075763995,0.056862842,0.6666666666666666,0.6363636363636364,0.4545454545454545,0.3636363636363636,0.0072809681296348,0.0554390160197561,,,,,,,,,,,,,,,,False,True,,,,,,True,True,True,True,True,False,False,True,True,True,True,False,False
liquidity_change|liq_5d_60d|h1,liquidity_change,liq_5d_60d,1,"{""long_window"": 60, ""short_window"": 5}",12,12,12,12,-0.0022339065079621,-0.001682278,-0.0029545804909063,-0.0045901607,0.006027581,0.0833333333333333,0.4166666666666667,0.5,0.0,-0.0007193744725858,0.0059953484839449,30.0,30.0,30.0,30.0,-0.0017129500099746,-0.0015531058,-0.0014620646923692,-0.0007257101,0.007220866,0.3333333333333333,0.4666666666666667,0.4666666666666667,0.1333333333333333,0.0002714338557173,0.006756760397305,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
liquidity_change|liq_5d_60d|h5,liquidity_change,liq_5d_60d,5,"{""long_window"": 60, ""short_window"": 5}",12,12,12,12,-0.0059512793241444,-0.0052029896,-0.0069237777988276,-0.008717786,0.011991723,0.0,0.3333333333333333,0.6666666666666666,0.0,-0.0009649287676438,0.0107897500274702,30.0,30.0,30.0,30.0,-0.0049786047539459,-0.004575239,-0.0044622196922441,-0.0049123503,0.01493396,0.2666666666666666,0.4,0.4666666666666667,0.0666666666666666,0.0005701958279435,0.0142656741741423,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
liquidity_change|liq_5d_60d|h10,liquidity_change,liq_5d_60d,10,"{""long_window"": 60, ""short_window"": 5}",12,12,12,12,-0.0067947765474723,-0.0065757087,-0.0068584117159553,-0.009691692,0.013565102,0.0,0.25,0.75,0.0,-5.409348523244262e-05,0.0118986884869324,30.0,30.0,30.0,30.0,-0.0051843282775526,-0.0038408972,-0.0055971976982961,-0.011001892,0.017971957,0.3666666666666666,0.3666666666666666,0.4666666666666667,0.1,-0.0003509905732547,0.0178462569834664,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
liquidity_change|liq_5d_60d|h21,liquidity_change,liq_5d_60d,21,"{""long_window"": 60, ""short_window"": 5}",12,12,12,12,-0.0072387624296338,-0.008917287,-0.0072068842965546,-0.012757489,0.016212558,0.0833333333333333,0.3333333333333333,0.5833333333333334,0.0,4.332361277192831e-05,0.0147113156272098,30.0,30.0,30.0,30.0,-0.0056937615983966,-0.0056317765,-0.0066000025967365,-0.0072738864,0.021557715,0.3666666666666666,0.3333333333333333,0.4333333333333333,0.0666666666666666,-0.0008862274621302,0.0214240871757889,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
liquidity_change|liq_5d_60d|h42,liquidity_change,liq_5d_60d,42,"{""long_window"": 60, ""short_window"": 5}",12,12,12,12,-0.0093399120076332,-0.011191096,-0.0074345920910112,-0.010313811,0.014495359,0.0833333333333333,0.1666666666666666,0.75,0.0,0.0019103176503752,0.0115383253044759,30.0,30.0,29.0,29.0,-0.0081127848332666,-0.007741599,-0.0100885641682981,-0.014638778,0.02452159,0.2333333333333333,0.2068965517241379,0.5517241379310345,0.0,-0.0020253831392218,0.0222676396691079,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
liquidity_change|liq_5d_60d|h63,liquidity_change,liq_5d_60d,63,"{""long_window"": 60, ""short_window"": 5}",12,12,12,12,-0.0088462339471854,-0.009790445,-0.006239341125784,-0.0075095203,0.014590852,0.0833333333333333,0.25,0.6666666666666666,0.0,0.0026019528741016,0.0138936295406892,30.0,30.0,29.0,29.0,-0.0094804616759097,-0.011887827,-0.0087008969932345,-0.015562807,0.026380192,0.2666666666666666,0.2758620689655172,0.5862068965517241,0.0689655172413793,0.0006026091487628,0.0223377149568164,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
liquidity_change|liq_5d_60d|h126,liquidity_change,liq_5d_60d,126,"{""long_window"": 60, ""short_window"": 5}",12,12,12,12,-0.0032386172055078,-0.0006283664,0.0006086361694635,-0.00015770405,0.012923604,0.5,0.5,0.5,0.25,0.0038436529672859,0.0104837271210271,30.0,30.0,29.0,29.0,-0.0030898168930091,-0.005678392,-0.0024715728352593,-0.006451084,0.022620846,0.4,0.4482758620689655,0.5862068965517241,0.2068965517241379,0.0008646373412218,0.0198409443978091,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
liquidity_change|liq_5d_60d|h252,liquidity_change,liq_5d_60d,252,"{""long_window"": 60, ""short_window"": 5}",12,12,11,11,-0.0010745381229807,-0.00043200463,-0.000242696896517,0.0028493158,0.015541464,0.4166666666666667,0.6363636363636364,0.7272727272727273,0.3636363636363636,0.0017506224156188,0.0126850459015589,,,,,,,,,,,,,,,,False,True,,,,,,True,True,False,False,False,True,False,True,False,False,False,True,False
